Character,Lightning,Poison,Fire,Falling,Radiant,Necrotic,Psychic,Ice,Acid,Thunder,Physical,LightningInstances,PoisonInstances,FireInstances,FallingInstances,RadiantInstances,NecroticInstances,PsychicInstances,IceInstances,AcidInstances,ThunderInstances,PhysicalInstances,LightningInstVals,PoisonInstVals,FireInstVals,FallingInstVals,RadiantInstVals,NecroticInstVals,PsychicInstVals,IceInstVals,AcidInstVals,ThunderInstVals,PhysicalInstVals,
Vex'ahlia,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,4,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[29, 24, 11, 24]",
Trinket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Vax'ildan,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,3,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[36, 3, 24]",
Grog,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[8, 6, 10]",
Keyleth,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,3,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[25, 6, 22]",
Percy,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,5,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[14, 17, 6, 11, 25]",
Scanlan,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[14]",
Pike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Tiberius,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[15]",
Taryon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Doty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Tova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
