Character,Lightning,Poison,Fire,Falling,Radiant,Necrotic,Psychic,Ice,Acid,Thunder,Physical,LightningInstances,PoisonInstances,FireInstances,FallingInstances,RadiantInstances,NecroticInstances,PsychicInstances,IceInstances,AcidInstances,ThunderInstances,PhysicalInstances,LightningInstVals,PoisonInstVals,FireInstVals,FallingInstVals,RadiantInstVals,NecroticInstVals,PsychicInstVals,IceInstVals,AcidInstVals,ThunderInstVals,PhysicalInstVals,
Vex'ahlia,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,10,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[23, 14, 21, 22, 15, 17, 13, 18, 23, 16]",
Trinket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Vax'ildan,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,10,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[14, 28, 7, 8, 9, 7, 38, 10, 10, 31]",
Grog,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,11,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[20, 29, 22, 20, 17, 16, 32, 25, 28, 28, 32]",
Keyleth,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,6,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[13, 13, 36, 18, 5, 21]",
Percy,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,10,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[12, 12, 39, 26, 25, 17, 26, 10, 34, 13]",
Scanlan,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,7,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[18, 13, 15, 17, 35, 6, 27]",
Pike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Tiberius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Taryon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Doty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Tova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
