Character,Lightning,Poison,Fire,Falling,Radiant,Necrotic,Psychic,Ice,Acid,Thunder,Physical,LightningInstances,PoisonInstances,FireInstances,FallingInstances,RadiantInstances,NecroticInstances,PsychicInstances,IceInstances,AcidInstances,ThunderInstances,PhysicalInstances,LightningInstVals,PoisonInstVals,FireInstVals,FallingInstVals,RadiantInstVals,NecroticInstVals,PsychicInstVals,IceInstVals,AcidInstVals,ThunderInstVals,PhysicalInstVals,
Vex'ahlia,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,7,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[39, 27, 42, 35, 35, 17, 17]",
Trinket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Vax'ildan,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,8,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[46, 12, 28, 109, 54, 17, 15, 28]",
Grog,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,10,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[23, 31, 52, 33, 38, 20, 11, 46, 63, 17]",
Keyleth,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,4,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[32, 32, 15, 35]",
Percy,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,12,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[16, 13, 13, 8, 12, 43, 22, 15, 14, 17, 10, 19]",
Scanlan,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,8,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[24, 24, 6, 11, 20, 40, 40, 40]",
Pike,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,4,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[19, 28, 17, 12]",
Tiberius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Taryon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Doty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Tova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
