Character,Lightning,Poison,Fire,Falling,Radiant,Necrotic,Psychic,Ice,Acid,Thunder,Physical,LightningInstances,PoisonInstances,FireInstances,FallingInstances,RadiantInstances,NecroticInstances,PsychicInstances,IceInstances,AcidInstances,ThunderInstances,PhysicalInstances,LightningInstVals,PoisonInstVals,FireInstVals,FallingInstVals,RadiantInstVals,NecroticInstVals,PsychicInstVals,IceInstVals,AcidInstVals,ThunderInstVals,PhysicalInstVals,
Vex'ahlia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Trinket,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,2,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[8, 12]",
Vax'ildan,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,3,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[31, 28, 9]",
Grog,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,2,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[24, 20]",
Keyleth,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,2,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[64, 64]",
Percy,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,4,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[11, 5, 13, 37]",
Scanlan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Pike,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,2,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[24, 28]",
Tiberius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Taryon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Doty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Tova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
