Character,Lightning,Poison,Fire,Falling,Radiant,Necrotic,Psychic,Ice,Acid,Thunder,Physical,LightningInstances,PoisonInstances,FireInstances,FallingInstances,RadiantInstances,NecroticInstances,PsychicInstances,IceInstances,AcidInstances,ThunderInstances,PhysicalInstances,LightningInstVals,PoisonInstVals,FireInstVals,FallingInstVals,RadiantInstVals,NecroticInstVals,PsychicInstVals,IceInstVals,AcidInstVals,ThunderInstVals,PhysicalInstVals,
Vex,0,0,41,0,0,75,0,0,0,0,4,0,0,3,0,0,1,0,0,0,0,1,"[]","[]","[3, 2, 36]","[]","[]","[75]","[]","[]","[]","[]","[4]",
Trinket,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[3]","[]","[]",
Vax,0,0,18,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,"[]","[]","[18]","[]","[]","[]","[]","[]","[]","[]","[1, 2]",
Grog,0,0,0,0,23,0,0,0,2,0,37,0,0,0,0,1,0,0,0,1,0,3,"[]","[]","[]","[]","[23]","[]","[]","[]","[2]","[]","[13, 10, 14]",
Keyleth,0,0,0,0,0,0,0,0,3,0,34,0,0,0,0,0,0,0,0,1,0,2,"[]","[]","[]","[]","[]","[]","[]","[]","[3]","[]","[16, 18]",
Percy,0,0,18,17,0,0,0,0,3,0,94,0,0,1,1,0,0,0,0,1,0,6,"[]","[]","[18]","[17]","[]","[]","[]","[]","[3]","[]","[13, 10, 17, 14, 27, 13]",
Scanlan,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,0,5,0,1,"[]","[]","[]","[]","[]","[]","[]","[]","[3, 4, 2, 2, 4]","[]","[3]",
Pike,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[3, 2]","[]","[]",
Tiberius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Taryon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Doty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Tova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
