Character,Lightning,Poison,Fire,Falling,Radiant,Necrotic,Psychic,Ice,Acid,Thunder,Physical,LightningInstances,PoisonInstances,FireInstances,FallingInstances,RadiantInstances,NecroticInstances,PsychicInstances,IceInstances,AcidInstances,ThunderInstances,PhysicalInstances,LightningInstVals,PoisonInstVals,FireInstVals,FallingInstVals,RadiantInstVals,NecroticInstVals,PsychicInstVals,IceInstVals,AcidInstVals,ThunderInstVals,PhysicalInstVals,
Vex,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[4, 16, 7]",
Trinket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Vax,25,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,1,"[25]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[15]",
Grog,61,0,35,0,0,0,0,0,0,0,57,4,0,3,0,0,0,0,0,0,0,5,"[4, 4, 3, 50]","[]","[10, 10, 15]","[]","[]","[]","[]","[]","[]","[]","[5, 20, 14, 8, 10]",
Keyleth,0,0,43,0,0,0,0,0,0,0,53,0,0,2,0,0,0,0,0,0,0,3,"[]","[]","[10, 33]","[]","[]","[]","[]","[]","[]","[]","[33, 11, 9]",
Percy,0,24,4,0,0,0,25,0,0,0,34,0,1,1,0,0,0,3,0,0,0,3,"[]","[24]","[4]","[]","[]","[]","[5, 10, 10]","[]","[]","[]","[10, 10, 14]",
Scanlan,0,12,33,0,0,0,0,0,0,0,31,0,1,1,0,0,0,0,0,0,0,3,"[]","[12]","[33]","[]","[]","[]","[]","[]","[]","[]","[11, 11, 9]",
Pike,50,0,14,0,0,0,0,0,0,0,30,1,0,2,0,0,0,0,0,0,0,1,"[50]","[]","[4, 10]","[]","[]","[]","[]","[]","[]","[]","[30]",
Tiberius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Taryon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Doty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Tova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
