Character,Lightning,Poison,Fire,Falling,Radiant,Necrotic,Psychic,Ice,Acid,Thunder,Physical,LightningInstances,PoisonInstances,FireInstances,FallingInstances,RadiantInstances,NecroticInstances,PsychicInstances,IceInstances,AcidInstances,ThunderInstances,PhysicalInstances,LightningInstVals,PoisonInstVals,FireInstVals,FallingInstVals,RadiantInstVals,NecroticInstVals,PsychicInstVals,IceInstVals,AcidInstVals,ThunderInstVals,PhysicalInstVals,
Vex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Trinket,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,4,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[6, 11, 10, 10]",
Vax,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,2,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[13, 4]",
Grog,0,0,0,0,0,13,0,0,0,0,106,0,0,0,0,0,1,0,0,0,0,8,"[]","[]","[]","[]","[]","[13]","[]","[]","[]","[]","[31, 8, 15, 18, 5, 4, 18, 7]",
Keyleth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Percy,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[16]",
Scanlan,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,8,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[8, 13, 4, 9, 12, 5, 7, 12]",
Pike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Tiberius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Taryon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Doty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Tova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
