Character,Lightning,Poison,Fire,Falling,Radiant,Necrotic,Psychic,Ice,Acid,Thunder,Physical,LightningInstances,PoisonInstances,FireInstances,FallingInstances,RadiantInstances,NecroticInstances,PsychicInstances,IceInstances,AcidInstances,ThunderInstances,PhysicalInstances,LightningInstVals,PoisonInstVals,FireInstVals,FallingInstVals,RadiantInstVals,NecroticInstVals,PsychicInstVals,IceInstVals,AcidInstVals,ThunderInstVals,PhysicalInstVals,
Vex,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,"[]","[]","[]","[]","[]","[61, 36, 30]","[]","[]","[]","[]","[]",
Trinket,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[]","[]","[]","[]","[]","[30]","[]","[]","[]","[]","[]",
Vax,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[]","[]","[]","[]","[]","[18]","[]","[]","[]","[]","[]",
Grog,0,7,0,0,0,51,0,0,0,0,26,0,1,0,0,0,2,0,0,0,0,3,"[]","[7]","[]","[]","[]","[36, 15]","[]","[]","[]","[]","[11, 8, 7]",
Keyleth,0,30,0,0,0,33,0,0,0,0,151,0,1,0,0,0,2,0,0,0,0,12,"[]","[30]","[]","[]","[]","[18, 15]","[]","[]","[]","[]","[5, 5, 8, 11, 20, 11, 19, 17, 17, 22, 11, 5]",
Percy,0,15,0,0,0,51,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,"[]","[15]","[]","[]","[]","[36, 15]","[]","[]","[]","[]","[]",
Scanlan,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"[]","[]","[]","[]","[]","[18, 15]","[]","[]","[]","[]","[]",
Pike,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"[]","[]","[]","[]","[]","[36, 15]","[]","[]","[]","[]","[]",
Tiberius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Taryon,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"[]","[]","[]","[]","[]","[18, 15]","[]","[]","[]","[]","[]",
Doty,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"[]","[]","[]","[]","[]","[36, 30]","[]","[]","[]","[]","[]",
Tova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
