Character,Lightning,Poison,Fire,Falling,Radiant,Necrotic,Psychic,Ice,Acid,Thunder,Physical,LightningInstances,PoisonInstances,FireInstances,FallingInstances,RadiantInstances,NecroticInstances,PsychicInstances,IceInstances,AcidInstances,ThunderInstances,PhysicalInstances,LightningInstVals,PoisonInstVals,FireInstVals,FallingInstVals,RadiantInstVals,NecroticInstVals,PsychicInstVals,IceInstVals,AcidInstVals,ThunderInstVals,PhysicalInstVals,
Vex,0,0,54,0,0,32,0,0,0,0,33,0,0,2,0,0,1,0,0,0,0,1,"[]","[]","[33, 21]","[]","[]","[32]","[]","[]","[]","[]","[33]",
Trinket,0,0,66,0,0,0,0,0,0,0,67,0,0,1,0,0,0,0,0,0,0,1,"[]","[]","[66]","[]","[]","[]","[]","[]","[]","[]","[67]",
Vax,0,0,0,0,0,49,0,42,0,0,0,0,0,0,0,0,2,0,4,0,0,0,"[]","[]","[]","[]","[]","[39, 10]","[]","[11, 10, 9, 12]","[]","[]","[]",
Grog,0,0,95,0,0,20,0,7,0,0,142,0,0,3,0,0,1,0,2,0,0,6,"[]","[]","[33, 35, 27]","[]","[]","[20]","[]","[5, 2]","[]","[]","[33, 30, 4, 30, 22, 23]",
Keyleth,0,0,137,0,0,41,0,9,0,0,241,0,0,2,0,0,1,0,1,0,0,5,"[]","[]","[66, 71]","[]","[]","[41]","[]","[9]","[]","[]","[67, 7, 30, 72, 65]",
Percy,0,0,102,0,0,7,0,0,0,0,274,0,0,2,0,0,1,0,0,0,0,7,"[]","[]","[66, 36]","[]","[]","[7]","[]","[]","[]","[]","[67, 10, 30, 72, 65, 17, 13]",
Scanlan,0,0,255,0,0,24,0,0,0,0,202,0,0,7,0,0,1,0,0,0,0,8,"[]","[]","[33, 25, 70, 17, 23, 65, 22]","[]","[]","[24]","[]","[]","[]","[]","[33, 8, 61, 72, 6, 7, 7, 8]",
Pike,0,0,65,0,0,0,0,0,0,0,73,0,0,2,0,0,0,0,0,0,0,2,"[]","[]","[33, 32]","[]","[]","[]","[]","[]","[]","[]","[33, 40]",
Tiberius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Taryon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Doty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Tova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
