Character,Lightning,Poison,Fire,Falling,Radiant,Necrotic,Psychic,Ice,Acid,Thunder,Physical,LightningInstances,PoisonInstances,FireInstances,FallingInstances,RadiantInstances,NecroticInstances,PsychicInstances,IceInstances,AcidInstances,ThunderInstances,PhysicalInstances,LightningInstVals,PoisonInstVals,FireInstVals,FallingInstVals,RadiantInstVals,NecroticInstVals,PsychicInstVals,IceInstVals,AcidInstVals,ThunderInstVals,PhysicalInstVals,
Vex,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[]","[]","[]","[36]","[]","[]","[]","[]","[]","[]","[]",
Trinket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Vax,0,0,0,18,0,0,0,0,20,0,34,0,0,0,1,0,0,0,0,1,0,2,"[]","[]","[]","[18]","[]","[]","[]","[]","[20]","[]","[14, 20]",
Grog,0,0,0,45,0,0,0,0,132,0,73,0,0,0,1,0,0,0,0,5,0,4,"[]","[]","[]","[45]","[]","[]","[]","[]","[10, 10, 28, 28, 56]","[]","[36, 6, 7, 24]",
Keyleth,0,0,0,36,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0,2,"[]","[]","[]","[36]","[]","[]","[]","[]","[]","[]","[14, 12]",
Percy,0,0,0,18,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,1,"[]","[]","[]","[18]","[]","[]","[]","[]","[]","[]","[24]",
Scanlan,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[]","[]","[]","[36]","[]","[]","[]","[]","[]","[]","[]",
Pike,0,0,0,18,0,0,0,0,28,0,23,0,0,0,1,0,0,0,0,1,0,2,"[]","[]","[]","[18]","[]","[]","[]","[]","[28]","[]","[11, 12]",
Tiberius,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[]","[]","[]","[18]","[]","[]","[]","[]","[]","[]","[]",
Taryon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Doty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Tova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
