Character,Lightning,Poison,Fire,Falling,Radiant,Necrotic,Psychic,Ice,Acid,Thunder,Physical,LightningInstances,PoisonInstances,FireInstances,FallingInstances,RadiantInstances,NecroticInstances,PsychicInstances,IceInstances,AcidInstances,ThunderInstances,PhysicalInstances,LightningInstVals,PoisonInstVals,FireInstVals,FallingInstVals,RadiantInstVals,NecroticInstVals,PsychicInstVals,IceInstVals,AcidInstVals,ThunderInstVals,PhysicalInstVals,
Vex,0,0,0,0,0,0,0,0,67,0,25,0,0,0,0,0,0,0,0,3,0,1,"[]","[]","[]","[]","[]","[]","[]","[]","[47, 8, 12]","[]","[25]",
Trinket,0,0,0,0,0,0,0,0,66,0,7,0,0,0,0,0,0,0,0,1,0,1,"[]","[]","[]","[]","[]","[]","[]","[]","[66]","[]","[7]",
Vax,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,8,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[6, 7, 16, 3, 1, 9, 18, 22]",
Grog,0,0,0,0,0,0,0,0,128,0,7,0,0,0,0,0,0,0,0,2,0,1,"[]","[]","[]","[]","[]","[]","[]","[]","[62, 66]","[]","[7]",
Keyleth,0,0,0,0,0,0,0,0,175,0,92,0,0,0,0,0,0,0,0,3,0,2,"[]","[]","[]","[]","[]","[]","[]","[]","[47, 62, 66]","[]","[76, 16]",
Percy,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,3,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[47, 62, 66]","[]","[]",
Scanlan,0,0,0,0,0,0,0,0,55,0,24,0,0,0,0,0,0,0,0,3,0,1,"[]","[]","[]","[]","[]","[]","[]","[]","[1, 23, 31]","[]","[24]",
Pike,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[47]","[]","[]",
Tiberius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Taryon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Doty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Tova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
