Character,Lightning,Poison,Fire,Falling,Radiant,Necrotic,Psychic,Ice,Acid,Thunder,Physical,LightningInstances,PoisonInstances,FireInstances,FallingInstances,RadiantInstances,NecroticInstances,PsychicInstances,IceInstances,AcidInstances,ThunderInstances,PhysicalInstances,LightningInstVals,PoisonInstVals,FireInstVals,FallingInstVals,RadiantInstVals,NecroticInstVals,PsychicInstVals,IceInstVals,AcidInstVals,ThunderInstVals,PhysicalInstVals,
Vex,0,0,54,0,0,0,0,0,0,0,47,0,0,2,0,0,0,0,0,0,0,2,"[]","[]","[23, 31]","[]","[]","[]","[]","[]","[]","[]","[12, 35]",
Trinket,0,0,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[]","[]","[94]","[]","[]","[]","[]","[]","[]","[]","[]",
Vax,18,0,23,0,0,0,0,0,0,0,16,1,0,2,0,0,0,0,0,0,0,2,"[18]","[]","[17, 6]","[]","[]","[]","[]","[]","[]","[]","[8, 8]",
Grog,0,0,87,0,0,0,0,0,0,0,106,0,0,4,0,0,0,0,0,0,0,9,"[]","[]","[23, 9, 4, 51]","[]","[]","[]","[]","[]","[]","[]","[11, 14, 9, 16, 16, 10, 6, 8, 16]",
Keyleth,0,0,34,0,0,0,0,0,0,0,48,0,0,2,0,0,0,0,0,0,0,2,"[]","[]","[3, 31]","[]","[]","[]","[]","[]","[]","[]","[13, 35]",
Percy,0,0,52,0,0,0,0,0,0,0,85,0,0,2,0,0,0,0,0,0,0,4,"[]","[]","[47, 5]","[]","[]","[]","[]","[]","[]","[]","[8, 21, 28, 28]",
Scanlan,0,0,97,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"[]","[]","[47, 50]","[]","[]","[]","[]","[]","[]","[]","[]",
Pike,0,0,152,0,0,0,0,0,0,0,20,0,0,4,0,0,0,0,0,0,0,1,"[]","[]","[47, 51, 50, 4]","[]","[]","[]","[]","[]","[]","[]","[20]",
Tiberius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Taryon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Doty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
Tova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]",
